CustomerID,CustomerName,Gender,Age,City,Education_Level,Marital_Status,Dependent_Count,Income_Category,Card_Category,Months_on_Book,Credit_Limit_INR,Total_Revolving_Bal,Avg_Open_To_Buy,Avg_Utilization_Ratio,Months_Inactive_12mon,Contacts_Count_12mon,Total_Trans_Amt_INR,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Total_Amt_Chng_Q4_Q1,Attrition_Flag
SBICC109174,Swati Reddy,F,40,Hyderabad,Post-Graduate,Married,2,₹15-25 Lakh,Silver,46,144714,11024,149000,0.0792,5,1,87265,59,0.547,0.5874,0
SBICC109175,Rekha Reddy,F,46,Mumbai,Graduate,Married,1,₹15-25 Lakh,Silver,56,74538,3925,65900,0.0616,2,1,46801,63,1.2053,0.9401,0
SBICC109176,Meera Gupta,F,35,Hyderabad,Doctorate,Married,4,₹3-6 Lakh,Silver,40,78447,32350,43500,0.477,2,1,63111,61,0.7359,0.7878,0
SBICC109177,Deepak Kumar,M,36,Bangalore,Graduate,Single,1,₹6-10 Lakh,Silver,56,184626,60888,116900,0.2143,6,2,22955,74,0.8433,0.6212,0
SBICC109178,Divya Iyer,F,46,Bangalore,High School,Single,5,₹10-15 Lakh,Signature,6,2225759,126850,1922800,0.0013,4,5,23262,68,1.0466,0.3648,1
SBICC109179,Sanjay Sharma,M,43,Kolkata,Graduate,Married,4,₹6-10 Lakh,Silver,35,84122,21610,70600,0.4194,0,3,145170,69,0.4171,0.3562,0
SBICC109180,Manoj Singh,M,39,Chennai,Post-Graduate,Single,0,₹10-15 Lakh,Platinum,17,1036455,715194,200800,0.7687,4,0,34221,75,0.8209,1.1966,0
SBICC109181,Arun Gupta,M,41,Ahmedabad,Post-Graduate,Single,1,₹3-6 Lakh,Silver,9,123374,55558,68800,0.5498,3,3,24423,77,0.955,0.0,0
SBICC109182,Rekha Gupta,F,40,Pune,Graduate,Married,0,₹15-25 Lakh,Signature,37,2636636,1046624,1723300,0.5123,6,3,42577,51,0.5127,0.1577,1
SBICC109183,Rajesh Gupta,M,37,Bangalore,Post-Graduate,Married,2,> ₹25 Lakh,Gold,56,200131,36933,171800,0.1838,2,3,8223,63,0.6151,0.8504,0
SBICC109184,Rahul Sharma,M,22,Pune,Graduate,Married,0,> ₹25 Lakh,Silver,23,127966,29474,96400,0.094,0,0,17392,54,0.4194,0.9805,0
SBICC109185,Vijay Mehta,M,38,Mumbai,High School,Single,1,₹3-6 Lakh,Gold,20,345050,51450,280000,0.2552,1,0,17440,59,1.1707,0.5012,0
SBICC109186,Sanjay Patel,M,30,Bangalore,Post-Graduate,Married,3,₹15-25 Lakh,Gold,31,394539,63129,325200,0.1642,2,2,44281,62,0.687,1.0545,0
SBICC109187,Suresh Patel,M,32,Delhi,High School,Divorced,1,₹6-10 Lakh,Gold,33,161710,62439,120900,0.3729,1,2,42823,62,0.0749,0.7408,0
SBICC109188,Priya Mehta,F,46,Bangalore,Graduate,Married,3,₹10-15 Lakh,Gold,48,347020,56032,243700,0.1123,5,6,28823,66,0.1791,0.8076,1
SBICC109189,Manoj Gupta,M,50,Bangalore,Graduate,Married,5,> ₹25 Lakh,Gold,33,152353,41703,128400,0.1944,3,3,33019,54,0.043,0.2128,1
SBICC109190,Meera Reddy,F,22,Mumbai,Post-Graduate,Married,0,₹6-10 Lakh,Silver,56,209100,10638,172100,0.0054,1,1,25486,63,0.3753,0.9071,0
SBICC109191,Suresh Patel,M,32,Mumbai,Graduate,Married,2,₹10-15 Lakh,Silver,47,90624,20609,63500,0.3698,4,1,43388,56,1.0168,0.6447,0
SBICC109192,Rajesh Sharma,M,31,Bangalore,Graduate,Married,2,₹6-10 Lakh,Gold,31,182735,23416,146900,0.1097,6,5,33410,53,0.3,0.5521,1
SBICC109193,Sanjay Kumar,M,42,Chennai,Graduate,Divorced,2,₹6-10 Lakh,Silver,34,134216,23720,121200,0.1141,1,3,37107,48,0.6592,0.7001,0
SBICC109194,Rekha Patel,F,40,Bangalore,Graduate,Single,2,< ₹3 Lakh,Gold,33,298959,106222,220400,0.2369,2,2,11531,68,0.203,0.7376,0
SBICC109195,Rajesh Reddy,M,29,Hyderabad,Graduate,Divorced,3,₹15-25 Lakh,Platinum,12,1328257,357575,774800,0.3279,5,5,13231,57,0.6257,1.2591,1
SBICC109196,Pooja Mehta,F,24,Mumbai,High School,Single,2,₹6-10 Lakh,Gold,54,410866,170349,248300,0.4082,2,2,23120,73,0.4539,0.5465,0
SBICC109197,Vijay Singh,M,38,Pune,Doctorate,Single,3,₹3-6 Lakh,Gold,13,194518,19947,211100,0.0,0,3,11026,75,0.9572,1.1495,0
SBICC109198,Vijay Reddy,M,49,Bangalore,High School,Married,2,₹3-6 Lakh,Silver,17,115431,22188,82000,0.3129,1,1,89377,51,0.9254,0.7933,0
SBICC109199,Kavya Reddy,F,36,Bangalore,Post-Graduate,Single,2,₹15-25 Lakh,Silver,42,59717,31289,30700,0.3825,4,1,72185,71,0.5191,0.7058,0
SBICC109200,Sanjay Nair,M,42,Ahmedabad,Graduate,Single,1,< ₹3 Lakh,Gold,56,343676,245482,142700,0.7937,2,0,20247,66,1.0361,0.6435,0
SBICC109201,Vijay Reddy,M,42,Pune,Graduate,Married,2,₹3-6 Lakh,Silver,22,129367,10616,117000,0.0883,3,2,29889,62,0.7147,1.0585,0
SBICC109202,Divya Kumar,F,25,Delhi,Post-Graduate,Married,1,₹3-6 Lakh,Silver,38,50924,1281,49900,0.0,3,0,32062,58,0.9659,0.8305,0
SBICC109203,Divya Patel,F,44,Pune,High School,Married,4,₹6-10 Lakh,Gold,53,315846,102784,219600,0.3359,2,5,28617,49,0.6059,0.8658,1
SBICC109204,Deepak Sharma,M,51,Delhi,Graduate,Married,2,₹10-15 Lakh,Gold,56,426283,36073,370800,0.0297,4,2,117261,63,0.5885,0.3854,1
SBICC109205,Pooja Mehta,F,28,Delhi,High School,Single,1,₹6-10 Lakh,Gold,28,315045,141798,131300,0.4718,2,0,34592,64,0.0083,0.624,0
SBICC109206,Amit Singh,M,36,Pune,High School,Divorced,1,< ₹3 Lakh,Gold,39,360321,207252,166200,0.4783,4,1,46359,68,1.224,0.1728,0
SBICC109207,Rekha Joshi,F,37,Mumbai,Graduate,Married,3,₹10-15 Lakh,Silver,13,191403,55152,124000,0.0112,1,6,17979,74,0.8386,0.8874,0
SBICC109208,Manoj Iyer,M,34,Delhi,Post-Graduate,Single,3,₹10-15 Lakh,Signature,51,1660903,182636,1599600,0.0163,6,0,6545,64,0.5854,1.0522,0
SBICC109209,Rahul Gupta,M,39,Mumbai,Post-Graduate,Single,2,₹10-15 Lakh,Silver,24,68961,4804,58500,0.1098,2,6,105445,59,0.6596,0.0,1
SBICC109210,Rahul Reddy,M,27,Hyderabad,Post-Graduate,Married,1,> ₹25 Lakh,Gold,41,336543,42440,290600,0.2145,1,2,37233,71,0.3353,0.855,0
SBICC109211,Kavya Nair,F,46,Chennai,Graduate,Single,3,₹10-15 Lakh,Platinum,48,655754,17990,696100,0.1046,4,3,26960,57,1.1214,0.7174,0
SBICC109212,Priya Singh,F,33,Mumbai,Graduate,Single,1,₹3-6 Lakh,Platinum,56,659795,211240,421900,0.2878,2,2,44596,78,0.4021,0.6685,0
SBICC109213,Rajesh Sharma,M,44,Bangalore,Graduate,Married,2,₹3-6 Lakh,Platinum,21,1016757,367472,641900,0.3953,4,6,43604,59,0.52,0.6511,1
SBICC109214,Swati Joshi,F,33,Hyderabad,Graduate,Married,2,₹6-10 Lakh,Gold,40,376509,110448,314600,0.2394,3,4,77774,68,1.0164,0.3675,1
SBICC109215,Manoj Nair,M,31,Mumbai,Graduate,Married,1,₹6-10 Lakh,Gold,27,201651,107475,94300,0.6093,1,1,85654,76,1.0433,1.1661,0
SBICC109216,Suresh Kumar,M,43,Mumbai,Post-Graduate,Single,2,₹6-10 Lakh,Gold,17,361753,44213,331800,0.099,3,1,11022,67,1.2637,1.1083,0
SBICC109217,Neha Patel,F,26,Chennai,Graduate,Single,3,₹3-6 Lakh,Gold,42,424129,143413,349000,0.4645,4,1,22309,69,0.6729,0.7967,0
SBICC109218,Rajesh Kumar,M,37,Bangalore,Post-Graduate,Married,2,₹10-15 Lakh,Gold,32,510336,86764,376500,0.2459,1,6,68591,51,0.212,0.0911,1
SBICC109219,Neha Reddy,F,41,Chennai,Graduate,Married,5,> ₹25 Lakh,Platinum,6,796576,117788,759700,0.1161,2,4,15038,58,1.1608,0.6181,0
SBICC109220,Divya Kumar,F,39,Delhi,High School,Married,4,> ₹25 Lakh,Platinum,38,692293,138073,564500,0.1797,1,0,32146,63,0.6648,1.0869,0
SBICC109221,Vijay Reddy,M,22,Chennai,Graduate,Married,0,₹3-6 Lakh,Silver,39,196765,45830,140300,0.2409,1,6,51491,66,0.4241,0.6138,0
SBICC109222,Deepak Patel,M,41,Mumbai,Post-Graduate,Single,2,₹3-6 Lakh,Silver,54,92626,35103,45600,0.4082,2,5,35165,73,1.0276,1.022,0
SBICC109223,Meera Gupta,F,23,Mumbai,Post-Graduate,Married,2,₹3-6 Lakh,Silver,39,79761,28274,63000,0.4115,1,1,47092,69,1.0308,1.5833,0
SBICC109224,Swati Kumar,F,32,Bangalore,Graduate,Married,4,₹15-25 Lakh,Silver,18,215538,45579,149100,0.2972,3,0,96273,66,0.6973,0.6665,0
SBICC109225,Swati Kumar,F,33,Bangalore,Post-Graduate,Married,0,₹3-6 Lakh,Gold,44,506414,277430,214300,0.4967,2,4,13478,51,0.8877,0.3391,1
SBICC109226,Suresh Kumar,M,42,Delhi,Graduate,Married,1,₹6-10 Lakh,Gold,56,378665,159340,287500,0.2967,3,0,77629,75,0.0,1.083,0
SBICC109227,Suresh Iyer,M,21,Hyderabad,Post-Graduate,Married,2,₹6-10 Lakh,Gold,28,421493,83734,372900,0.3909,4,6,9549,63,1.1354,0.73,1
SBICC109228,Suresh Reddy,M,41,Pune,High School,Single,3,₹10-15 Lakh,Platinum,29,785421,404412,523300,0.2931,2,1,19047,66,0.7269,0.6227,0
SBICC109229,Manoj Patel,M,48,Chennai,Uneducated,Married,4,₹3-6 Lakh,Gold,36,422927,34734,398200,0.0,0,2,12459,61,0.4828,0.232,0
SBICC109230,Rahul Gupta,M,37,Mumbai,Post-Graduate,Married,2,₹3-6 Lakh,Gold,56,358653,189974,166100,0.4894,2,0,12909,66,0.3162,0.7677,0
SBICC109231,Divya Kumar,F,26,Delhi,Doctorate,Single,3,₹10-15 Lakh,Gold,28,336346,167223,157200,0.582,2,1,22160,60,0.9463,0.6922,0
SBICC109232,Arun Mehta,M,34,Chennai,Post-Graduate,Married,0,< ₹3 Lakh,Platinum,51,553649,86700,412800,0.0545,2,1,78643,59,0.699,1.1044,0
SBICC109233,Priya Gupta,F,56,Bangalore,Graduate,Married,4,₹3-6 Lakh,Silver,27,80484,13236,67100,0.1422,1,1,28552,61,0.8576,0.5406,0
SBICC109234,Manoj Singh,M,34,Mumbai,Graduate,Married,3,₹10-15 Lakh,Silver,40,62636,56794,17200,0.7733,1,0,4240,58,0.9429,0.6339,0
SBICC109235,Rohit Patel,M,34,Pune,Uneducated,Married,1,< ₹3 Lakh,Gold,18,260972,121380,156100,0.3011,4,6,42037,64,0.3349,0.383,1
SBICC109236,Suresh Kumar,M,38,Mumbai,Graduate,Married,2,₹10-15 Lakh,Gold,21,271685,53539,206100,0.1481,2,1,131790,47,0.3914,1.3136,0
SBICC109237,Sunita Patel,F,33,Mumbai,Doctorate,Single,2,₹3-6 Lakh,Signature,56,1720631,168139,1392300,0.0605,2,0,104855,62,1.0744,0.359,0
SBICC109238,Sunita Joshi,F,48,Bangalore,Graduate,Married,3,< ₹3 Lakh,Silver,35,97384,31593,78100,0.3465,5,0,60189,57,1.12,0.9906,0
SBICC109239,Rohit Nair,M,34,Delhi,Uneducated,Single,4,< ₹3 Lakh,Gold,36,200353,28378,161300,0.0262,2,2,11786,75,0.2794,0.6699,0
SBICC109240,Rajesh Joshi,M,45,Hyderabad,Post-Graduate,Married,3,< ₹3 Lakh,Silver,14,64056,10972,56000,0.1516,6,4,55369,65,0.0,0.2765,1
SBICC109241,Swati Iyer,F,50,Delhi,Post-Graduate,Married,1,₹6-10 Lakh,Signature,53,1247669,274919,812600,0.236,0,0,61230,68,1.1798,0.7066,0
SBICC109242,Anjali Nair,F,48,Bangalore,Post-Graduate,Married,2,₹15-25 Lakh,Silver,56,146780,68956,62200,0.3824,4,2,23742,85,0.6516,0.9959,0
SBICC109243,Sunita Iyer,F,53,Chennai,Graduate,Single,5,₹6-10 Lakh,Signature,56,3274871,130443,2760900,0.0,2,6,15514,62,0.5887,0.4265,1
SBICC109244,Suresh Iyer,M,46,Mumbai,High School,Single,1,₹15-25 Lakh,Silver,48,133511,2440,141100,0.0,6,5,24257,69,0.7558,0.2734,1
SBICC109245,Sanjay Patel,M,31,Chennai,Graduate,Married,2,₹6-10 Lakh,Gold,45,183254,8227,203200,0.0116,4,1,248945,53,0.3252,0.6281,0
SBICC109246,Sanjay Singh,M,49,Bangalore,Doctorate,Married,2,₹15-25 Lakh,Gold,29,385309,85788,238000,0.4357,3,1,24284,58,0.8345,0.9544,0
SBICC109247,Suresh Nair,M,51,Bangalore,Post-Graduate,Married,3,₹10-15 Lakh,Signature,51,1342067,294105,1002000,0.1247,0,2,38588,70,0.5677,1.6534,0
SBICC109248,Sanjay Mehta,M,43,Mumbai,Uneducated,Single,2,₹6-10 Lakh,Gold,43,212354,42740,166700,0.1781,2,2,53673,72,1.2376,0.9689,0
SBICC109249,Suresh Singh,M,45,Mumbai,Graduate,Married,2,₹15-25 Lakh,Signature,56,717432,50970,771900,0.0782,4,2,9283,71,1.1161,0.3943,1
SBICC109250,Divya Reddy,F,34,Hyderabad,Graduate,Single,3,₹10-15 Lakh,Gold,36,541317,92410,408500,0.345,5,3,53032,61,0.7946,1.2348,0
SBICC109251,Swati Iyer,F,42,Mumbai,Post-Graduate,Married,3,₹15-25 Lakh,Gold,54,539452,343026,146800,0.6789,2,1,54381,62,0.7694,1.0943,0
SBICC109252,Sunita Reddy,F,47,Chennai,Post-Graduate,Married,2,₹6-10 Lakh,Platinum,16,1180885,610990,509500,0.4061,1,3,45986,68,0.9358,0.0129,1
SBICC109253,Divya Gupta,F,34,Mumbai,Graduate,Married,0,₹3-6 Lakh,Platinum,26,1083592,123626,881900,0.0524,4,1,21717,78,0.6727,0.6377,0
SBICC109254,Priya Kumar,F,50,Chennai,Post-Graduate,Single,0,₹3-6 Lakh,Silver,56,85290,4874,80700,0.0,0,1,85921,57,0.4558,0.5227,0
SBICC109255,Sanjay Singh,M,32,Hyderabad,High School,Married,1,₹6-10 Lakh,Silver,32,144424,37118,118800,0.0798,4,2,5747,68,0.1203,1.4096,0
SBICC109256,Divya Patel,F,45,Chennai,Graduate,Married,2,₹10-15 Lakh,Signature,35,1717875,265851,1276000,0.1948,6,4,29412,42,0.8356,0.3721,1
SBICC109257,Pooja Gupta,F,22,Pune,Uneducated,Married,2,₹6-10 Lakh,Gold,38,268833,3811,274000,0.0,0,0,23248,71,1.1635,0.8557,0
SBICC109258,Manoj Sharma,M,38,Chennai,Post-Graduate,Single,0,₹10-15 Lakh,Platinum,56,1083896,526513,443500,0.656,4,3,64989,69,0.7352,0.3681,1
SBICC109259,Rahul Reddy,M,34,Mumbai,Graduate,Married,3,₹6-10 Lakh,Platinum,41,646901,74746,531800,0.1437,2,1,243870,52,1.0752,0.2445,0
SBICC109260,Anjali Joshi,F,31,Pune,Post-Graduate,Married,2,₹3-6 Lakh,Gold,56,476843,44196,423600,0.027,1,2,87115,66,0.3479,0.965,0
SBICC109261,Rajesh Joshi,M,43,Mumbai,Graduate,Married,1,₹6-10 Lakh,Silver,54,179519,57586,111300,0.3531,6,4,172952,75,0.3715,0.4023,1
SBICC109262,Suresh Kumar,M,51,Delhi,Uneducated,Married,3,₹6-10 Lakh,Silver,28,77110,19299,68300,0.0,3,5,5807,58,0.6841,0.5834,1
SBICC109263,Swati Singh,F,25,Delhi,Graduate,Single,2,₹3-6 Lakh,Gold,43,470207,293323,215600,0.5437,2,2,75918,51,1.2178,0.7623,0
SBICC109264,Anjali Joshi,F,46,Delhi,Graduate,Married,4,₹6-10 Lakh,Silver,29,163711,67322,87500,0.375,2,3,49382,55,0.6964,0.773,0
SBICC109265,Rekha Sharma,F,41,Ahmedabad,Graduate,Single,2,₹6-10 Lakh,Gold,35,316657,141425,218900,0.5405,3,1,84358,53,0.944,0.4923,1
SBICC109266,Rohit Joshi,M,39,Kolkata,Post-Graduate,Married,1,> ₹25 Lakh,Silver,25,184034,61190,137000,0.4668,2,0,17453,86,0.6887,0.7547,0
SBICC109267,Amit Mehta,M,21,Chennai,Post-Graduate,Single,3,₹3-6 Lakh,Silver,43,143939,49715,119600,0.3011,2,3,91860,61,0.5614,1.1423,0
SBICC109268,Amit Mehta,M,43,Bangalore,Post-Graduate,Married,3,₹3-6 Lakh,Platinum,27,1293479,816924,397800,0.5471,3,3,136898,79,0.8785,0.2398,1
SBICC109269,Kavya Sharma,F,34,Delhi,Graduate,Married,3,₹6-10 Lakh,Gold,19,300588,91704,265700,0.2319,6,2,110160,70,0.5325,0.8248,0
SBICC109270,Rahul Iyer,M,38,Chennai,Post-Graduate,Single,1,< ₹3 Lakh,Gold,14,271886,20469,283900,0.1378,3,3,92448,63,0.9663,0.8492,0
SBICC109271,Sanjay Nair,M,41,Bangalore,Graduate,Single,3,₹15-25 Lakh,Silver,18,46662,3676,49000,0.1298,2,1,256558,79,1.0819,0.4436,0
SBICC109272,Deepak Mehta,M,37,Mumbai,Post-Graduate,Single,2,₹6-10 Lakh,Silver,20,116722,17468,94600,0.168,1,0,67365,68,0.9114,0.4328,0
SBICC109273,Rahul Gupta,M,57,Chennai,Post-Graduate,Married,4,< ₹3 Lakh,Gold,49,235071,15206,227100,0.0,3,3,39349,50,0.945,0.0505,1
SBICC109274,Neha Iyer,F,25,Bangalore,Uneducated,Single,4,₹3-6 Lakh,Silver,6,184788,11332,151900,0.0676,2,1,11227,61,0.3605,1.0071,1
SBICC109275,Rahul Gupta,M,43,Ahmedabad,Graduate,Married,2,₹6-10 Lakh,Signature,56,1222174,677744,384500,0.5765,2,5,42147,59,0.1031,1.2683,0
SBICC109276,Rahul Singh,M,40,Bangalore,Post-Graduate,Married,3,₹3-6 Lakh,Platinum,31,456333,130410,263100,0.2948,0,1,39985,66,0.2816,0.8593,0
SBICC109277,Rekha Iyer,F,32,Delhi,Doctorate,Married,2,< ₹3 Lakh,Silver,36,121627,18003,93500,0.084,3,5,27896,56,0.6176,0.2578,1
SBICC109278,Vijay Nair,M,67,Mumbai,Graduate,Married,3,< ₹3 Lakh,Gold,56,219572,30801,167500,0.0,5,2,43490,54,0.5088,0.2315,1
SBICC109279,Rohit Patel,M,31,Delhi,High School,Married,4,₹15-25 Lakh,Silver,18,179093,30625,135600,0.213,0,3,20492,66,0.9021,0.4441,0
SBICC109280,Neha Patel,F,42,Chennai,Doctorate,Single,3,₹10-15 Lakh,Silver,6,60841,42363,20500,0.7226,3,4,14080,48,0.5946,0.4504,1
SBICC109281,Priya Singh,F,32,Hyderabad,Graduate,Married,3,< ₹3 Lakh,Platinum,32,773483,66783,790900,0.232,6,0,23029,70,0.6433,0.8592,0
SBICC109282,Suresh Singh,M,42,Hyderabad,Post-Graduate,Single,2,₹10-15 Lakh,Silver,29,89909,29976,57600,0.2164,2,0,82900,75,0.6508,1.4076,0
SBICC109283,Rohit Reddy,M,45,Mumbai,Graduate,Single,4,> ₹25 Lakh,Silver,39,170334,82861,101200,0.3292,0,3,121511,68,1.3492,0.1659,0
SBICC109284,Rohit Reddy,M,36,Pune,Post-Graduate,Single,2,₹3-6 Lakh,Silver,56,112469,67737,46400,0.589,3,3,49104,57,0.1329,0.2816,1
SBICC109285,Sanjay Sharma,M,27,Mumbai,Post-Graduate,Single,0,₹10-15 Lakh,Silver,38,194736,39267,127900,0.3134,4,6,41504,61,0.6278,0.6428,1
SBICC109286,Arun Gupta,M,38,Bangalore,Post-Graduate,Single,2,> ₹25 Lakh,Gold,22,311790,14086,292600,0.0308,3,4,12231,59,0.6309,0.0,1
SBICC109287,Rajesh Kumar,M,41,Chennai,Graduate,Single,2,₹3-6 Lakh,Silver,35,103771,16333,98900,0.0,3,2,33059,69,0.4279,0.4166,0
SBICC109288,Rahul Patel,M,50,Kolkata,Graduate,Married,1,< ₹3 Lakh,Silver,26,88393,21441,56700,0.314,1,3,101605,64,0.4052,0.9582,0
SBICC109289,Rajesh Singh,M,21,Delhi,Post-Graduate,Married,3,₹10-15 Lakh,Gold,22,395089,56225,317700,0.024,5,1,53159,67,0.4088,0.706,0
SBICC109290,Manoj Kumar,M,23,Mumbai,Graduate,Single,1,> ₹25 Lakh,Gold,6,425597,190186,220900,0.5838,3,2,8967,65,0.3685,0.6137,0
SBICC109291,Kavya Joshi,F,53,Pune,Graduate,Single,0,₹3-6 Lakh,Silver,14,173717,73850,123100,0.3482,6,1,157864,49,0.7777,0.743,1
SBICC109292,Arun Iyer,M,59,Delhi,Doctorate,Divorced,4,> ₹25 Lakh,Silver,19,157468,107511,40100,0.6721,3,3,56917,60,0.6257,0.4399,1
SBICC109293,Rajesh Sharma,M,36,Bangalore,Graduate,Married,1,₹3-6 Lakh,Platinum,34,604288,255762,447500,0.2333,0,3,71729,66,0.5981,0.6554,0
SBICC109294,Divya Gupta,F,30,Bangalore,Post-Graduate,Married,2,₹3-6 Lakh,Silver,56,105582,41265,55100,0.4514,0,1,58678,57,0.3815,0.2425,0
SBICC109295,Swati Patel,F,38,Delhi,Graduate,Married,2,₹10-15 Lakh,Silver,56,66957,9073,66900,0.1237,3,4,12851,58,0.8899,0.4392,1
SBICC109296,Arun Kumar,M,51,Bangalore,Graduate,Married,1,₹6-10 Lakh,Platinum,47,1207575,747640,476300,0.6384,1,2,20405,62,0.8067,0.8927,0
SBICC109297,Priya Sharma,F,25,Mumbai,Graduate,Single,1,₹10-15 Lakh,Platinum,33,737111,369772,355600,0.6068,2,2,56441,59,0.6068,1.151,0
SBICC109298,Sanjay Kumar,M,36,Kolkata,Graduate,Married,0,₹10-15 Lakh,Gold,18,211193,129232,82700,0.6681,1,1,122088,61,0.3632,0.5159,0
SBICC109299,Rekha Patel,F,19,Mumbai,Post-Graduate,Married,3,₹3-6 Lakh,Gold,22,463875,93356,331500,0.3519,3,0,38301,58,0.9288,0.9448,0
SBICC109300,Rahul Singh,M,25,Kolkata,Doctorate,Single,1,₹15-25 Lakh,Gold,16,325213,71884,241800,0.225,1,2,29231,60,0.6454,0.685,0
SBICC109301,Amit Gupta,M,44,Mumbai,Graduate,Married,3,₹6-10 Lakh,Gold,35,322184,65372,290600,0.2293,2,2,21918,65,1.0321,0.7955,0
SBICC109302,Manoj Joshi,M,41,Pune,Doctorate,Married,2,₹10-15 Lakh,Signature,10,890849,588494,316800,0.5068,2,2,31671,68,1.2739,0.8391,0
SBICC109303,Rahul Kumar,M,31,Chennai,Graduate,Married,2,₹15-25 Lakh,Platinum,56,438844,220635,318800,0.3439,1,2,8048,70,0.8925,1.3141,0
SBICC109304,Pooja Iyer,F,36,Mumbai,Post-Graduate,Married,1,₹10-15 Lakh,Gold,30,254356,56579,214400,0.1321,2,0,23681,61,0.5286,1.0218,0
SBICC109305,Priya Reddy,F,29,Ahmedabad,Graduate,Married,1,₹15-25 Lakh,Silver,25,75163,7867,59700,0.0239,1,2,52585,55,0.7657,0.1404,0
SBICC109306,Rahul Reddy,M,42,Hyderabad,Post-Graduate,Married,2,₹6-10 Lakh,Silver,48,93570,25851,66900,0.3553,4,2,44515,65,0.7765,1.0199,0
SBICC109307,Vijay Nair,M,39,Mumbai,Graduate,Single,2,₹10-15 Lakh,Gold,39,302367,29221,324100,0.0258,2,3,48818,60,0.7412,0.3335,1
SBICC109308,Rahul Joshi,M,50,Bangalore,High School,Married,2,₹10-15 Lakh,Platinum,28,383560,92453,328700,0.305,4,5,38187,62,0.5022,1.4458,1
SBICC109309,Sanjay Reddy,M,24,Delhi,Graduate,Single,0,< ₹3 Lakh,Platinum,44,450715,34643,386400,0.1442,2,5,13672,52,0.3759,0.7424,1
SBICC109310,Pooja Sharma,F,38,Delhi,Post-Graduate,Married,2,₹10-15 Lakh,Gold,20,274845,89392,170400,0.3748,3,3,62598,67,0.7723,0.387,1
SBICC109311,Amit Gupta,M,31,Hyderabad,Post-Graduate,Married,4,₹3-6 Lakh,Platinum,21,526550,28119,522300,0.0761,1,6,37587,54,1.2895,0.8151,0
SBICC109312,Rohit Mehta,M,32,Chennai,Post-Graduate,Married,2,₹6-10 Lakh,Platinum,27,1091988,728789,412400,0.5151,1,2,96636,66,0.625,1.2057,0
SBICC109313,Deepak Reddy,M,27,Pune,Post-Graduate,Single,3,₹6-10 Lakh,Silver,56,55850,20893,32300,0.4746,2,1,22925,67,0.5059,1.2938,0
SBICC109314,Kavya Sharma,F,28,Bangalore,Graduate,Married,1,₹6-10 Lakh,Silver,44,134768,12934,113600,0.1061,1,0,10253,60,0.8729,0.6848,0
SBICC109315,Swati Nair,F,49,Bangalore,Post-Graduate,Single,3,₹6-10 Lakh,Silver,30,177344,37266,132500,0.0207,4,2,10616,73,0.6427,0.8478,0
SBICC109316,Deepak Reddy,M,35,Mumbai,Graduate,Married,0,₹3-6 Lakh,Gold,44,309195,36497,240700,0.0,1,1,69568,59,1.4514,1.2432,0
SBICC109317,Arun Sharma,M,19,Bangalore,Graduate,Single,2,₹6-10 Lakh,Silver,52,173755,49455,114900,0.4739,4,1,44651,63,0.9413,1.3517,0
SBICC109318,Vijay Mehta,M,32,Pune,Post-Graduate,Married,2,₹6-10 Lakh,Silver,41,124045,17590,105600,0.0071,5,3,14958,85,0.1972,0.6378,0
SBICC109319,Swati Gupta,F,44,Chennai,Doctorate,Married,0,₹6-10 Lakh,Signature,51,2033138,471978,1440200,0.1227,5,0,14979,48,1.3093,0.8292,0
SBICC109320,Rohit Patel,M,43,Pune,Graduate,Married,0,₹6-10 Lakh,Silver,18,157393,31080,109500,0.2617,3,0,7306,61,0.8883,1.1986,0
SBICC109321,Divya Kumar,F,35,Kolkata,Post-Graduate,Married,0,₹6-10 Lakh,Silver,20,76396,8570,63100,0.3322,4,1,90527,74,1.1542,0.6177,0
SBICC109322,Suresh Singh,M,22,Hyderabad,Post-Graduate,Single,4,₹15-25 Lakh,Silver,56,88346,29115,64400,0.363,0,0,14205,77,0.5986,0.2147,0
SBICC109323,Arun Reddy,M,42,Kolkata,Post-Graduate,Single,3,₹6-10 Lakh,Silver,14,142808,35314,94100,0.5094,4,0,22898,70,0.7737,0.4603,0
SBICC109324,Swati Reddy,F,40,Pune,Graduate,Single,2,₹10-15 Lakh,Platinum,56,918699,86884,753500,0.1601,5,2,94982,84,0.2594,1.3213,0
SBICC109325,Kavya Mehta,F,52,Hyderabad,High School,Divorced,2,₹15-25 Lakh,Silver,19,132598,40991,83200,0.3699,1,0,111057,45,0.6922,0.6282,0
SBICC109326,Vijay Nair,M,33,Chennai,Graduate,Single,1,₹3-6 Lakh,Silver,14,82889,18320,73800,0.2708,6,6,108258,54,0.3152,1.2027,1
SBICC109327,Divya Singh,F,39,Hyderabad,Post-Graduate,Single,2,> ₹25 Lakh,Platinum,14,725288,346858,405400,0.5464,6,3,10718,79,0.3908,1.2267,0
SBICC109328,Sunita Gupta,F,53,Delhi,Graduate,Married,2,> ₹25 Lakh,Gold,15,370587,101170,235600,0.2573,3,1,90253,59,0.8176,1.0833,0
SBICC109329,Rajesh Patel,M,29,Mumbai,Post-Graduate,Married,0,₹3-6 Lakh,Gold,44,365766,65137,247500,0.1134,3,3,12828,57,0.6588,0.5255,1
